ticker,,Open,High,Low,Close,Adj Close,Volume,returns_1,returns_2,returns_5,returns_10,returns_21,reward,STOCH,ULTOSC,RSI,MACD,ATR,sent_content_news,sent_title_news,count_news,sent_content_opinions,sent_title_opinions,count_opinions,replyCount_keywords,retweetCount_keywords,likeCount_keywords,tweetCount_keywords,sent_tweeteval_keywords,sent_finbert_keywords,replyCount_cashtags,retweetCount_cashtags,likeCount_cashtags,tweetCount_cashtags,sent_tweeteval_cashtags,sent_finbert_cashtags
AAPL,sent_tweeteval_cashtags,-0.15343111006910423,-0.15317248479670006,-0.15151108353408146,-0.1510516380949094,-0.15220482073596098,-0.013256438003226406,0.1799522459155561,0.21381061429565382,0.17029275725978524,0.14017868506359704,0.12595261946433498,0.1799522459155561,-0.10824701417570963,0.13728553755304226,0.1269482760347414,0.013432704660022967,-0.1724697061419405,0.12736225019679875,0.1289696587363904,-0.08125557901159798,0.09222690399855706,0.06392405284217931,0.01970980143018146,-0.1154389624653308,-0.0909967385011828,-0.11343839461542599,-0.10792610625551965,0.04958412850971142,-0.03502486748475449,-0.09632818808002139,-0.021315965998609594,-0.09248066665973569,-0.08474693779014468,1.0,0.5460448364995237
AAPL,sent_finbert_cashtags,0.07355610343581002,0.07390304643198582,0.07530646586383785,0.07583864072666914,0.07540479367897204,-0.10894189253672065,0.1909671423878842,0.22723118174622708,0.19372363107089066,0.15451874789376652,0.14888634235922793,0.1909671423878842,-0.11396217052976958,0.13451019891308774,0.1192440645411606,0.08606523624720376,0.034087631624553714,0.10955506065462137,0.11787840804269635,0.02568097956913263,0.12646067768569436,0.06088051283702662,0.07273166802118572,0.018350215922012744,0.00647625357281329,0.008327624969570653,0.02790598057123462,-0.02071241382885053,0.008599652724751727,0.046977299652976326,0.06399309395746867,0.058893585482839156,0.0685796621072763,0.5460448364995237,1.0
AMZN,Open,1.0,0.9997930081432916,0.9997341498446191,0.9994763439498814,0.9994763439498814,-0.004614096202776131,-0.03551659454978968,-0.03490773038100879,-0.04307445723686892,-0.0519997956858492,-0.09129565298745365,-0.03551659454978968,0.0092618881446193,-0.16454417136335248,-0.03608678953075134,0.09597475653607873,0.8623145252743021,-0.09625519849890025,-0.054356304377483435,0.6233881901574057,-0.011779527053132118,0.03586090691816689,0.06901685669963478,0.6749616341368543,0.422166221888167,0.6766188451448301,0.7382257029583164,-0.3250697534012471,-0.15024470475112245,0.4214325736162282,0.2608084752609854,0.40989394915367133,0.49993473362814905,-0.09323369900705636,-0.03914263307954603
AMZN,High,0.9997930081432916,1.0,0.9996781815851352,0.999754653417769,0.999754653417769,0.0014405342680790247,-0.026149295990906863,-0.028829688834463768,-0.03980867832066602,-0.05027527853755353,-0.09040848425357506,-0.026149295990906863,0.005691662180656571,-0.16195148168164594,-0.03431972133159578,0.09455618554076171,0.8656551969780183,-0.09653378029500227,-0.05412886824467383,0.6251128000790133,-0.012525455799457557,0.03626622151756594,0.07030619247527219,0.6763038830820168,0.42278776046012173,0.6779180260793782,0.7397596366990403,-0.325685136564054,-0.1513632564993443,0.42429445102039254,0.2626670452573877,0.41252351413051347,0.5037243099731045,-0.09301160789662435,-0.03804748476042802
AMZN,Low,0.9997341498446191,0.9996781815851352,1.0,0.999762383379325,0.999762383379325,-0.013343756525283825,-0.024311225212672073,-0.025297250223113632,-0.035613263805141404,-0.04630521400440535,-0.08757648021174182,-0.024311225212672073,0.003669203540479981,-0.15792863165827253,-0.03065230573546354,0.09589815397212346,0.8578367183830448,-0.09276383453135253,-0.052419285751985775,0.6212085036844157,-0.007831323765378793,0.038583553493656345,0.06936149835873733,0.6735868627870223,0.4220502481636912,0.6763071987127797,0.7375456041167096,-0.3252508837543713,-0.15021001327718528,0.41847335567307337,0.2582587413513812,0.4070111025469591,0.49762111091181466,-0.09060477615658426,-0.03635331201345097
AMZN,Close,0.9994763439498814,0.999754653417769,0.999762383379325,1.0,1.0,-0.006134344748233343,-0.013895598095683479,-0.019918993491297592,-0.03316801266944275,-0.04562039253393746,-0.08702528165591648,-0.013895598095683479,0.00026343824496466645,-0.15525428182250067,-0.030250164608034258,0.09490013492761372,0.8615842591912699,-0.09284260880265748,-0.05199164804956953,0.6230680946359191,-0.00874708817988514,0.03843641383053893,0.07076263303770776,0.6749087428617205,0.422659565160158,0.6776537251098753,0.7393379041290379,-0.3262043471223997,-0.15163148688489864,0.4210649199289763,0.25960717740115735,0.409151587572591,0.5009766390130073,-0.09064022108431055,-0.03598599930519583
AMZN,Adj Close,0.9994763439498814,0.999754653417769,0.999762383379325,1.0,1.0,-0.006134344748233343,-0.013895598095683479,-0.019918993491297592,-0.03316801266944275,-0.04562039253393746,-0.08702528165591648,-0.013895598095683479,0.00026343824496466645,-0.15525428182250067,-0.030250164608034258,0.09490013492761372,0.8615842591912699,-0.09284260880265748,-0.05199164804956953,0.6230680946359191,-0.00874708817988514,0.03843641383053893,0.07076263303770776,0.6749087428617205,0.422659565160158,0.6776537251098753,0.7393379041290379,-0.3262043471223997,-0.15163148688489864,0.4210649199289763,0.25960717740115735,0.409151587572591,0.5009766390130073,-0.09064022108431055,-0.03598599930519583
AMZN,Volume,-0.004614096202776131,0.0014405342680790247,-0.013343756525283825,-0.006134344748233343,-0.006134344748233343,1.0,0.0026623904315641847,-0.0240527070250645,-0.06623722120174153,-0.06716548312231659,-0.08514899024247868,0.0026623904315641847,0.04819014987508181,-0.07345260287550961,-0.04542754081654171,-0.013791717964987479,0.2055143412524244,-0.0508750198450519,-0.04052089053777073,0.12622874238788193,-0.09018975711991832,-0.09759542024107944,0.09223677859460835,0.029337642743059927,0.0201974960493716,-0.008539338534751303,0.0387553756367917,-0.08378434669870885,-0.07496813558587041,0.16817467697294805,0.15103773332947687,0.1462444027692421,0.23241803099634953,-0.060036681790390366,-0.03170954899077092
AMZN,returns_1,-0.03551659454978968,-0.026149295990906863,-0.024311225212672073,-0.013895598095683479,-0.013895598095683479,0.0026623904315641847,1.0,0.6979824773812197,0.4339942764447867,0.31385837000151223,0.21415099456257747,1.0,-0.34752667161034817,0.30784905726335143,0.24382959275123076,-0.024058371661427387,-0.03397589481369446,0.17989014598925362,0.11926418960040151,-0.010495870233598223,0.12240004959361445,0.09473243033697143,0.08143967313381482,-0.04413463272210816,-0.01031189501210129,-0.015052936630559718,-0.020230676182395588,0.00087547179351617,-0.002374576930508675,-0.03800941483178033,-0.009373685681051742,-0.04019127673878137,-0.00032507757490961336,0.14892527391317226,0.17099896746506626
AMZN,returns_2,-0.03490773038100879,-0.028829688834463768,-0.025297250223113632,-0.019918993491297592,-0.019918993491297592,-0.0240527070250645,0.6979824773812197,1.0,0.608024548411548,0.4249966276590783,0.301745838968643,0.6979824773812197,-0.5524318906488828,0.419536927480696,0.47258594536651233,-0.023046959658355518,-0.04673091292205332,0.15010085998887374,0.05765972152862675,-0.027096588943887896,0.14866600991857465,0.08928759124439462,0.09741443189065346,-0.06212608964881226,-0.024383786945376112,-0.03870067540870095,-0.052266146234827886,0.01647305745959844,0.007153418483632789,-0.040742281726922416,-0.024806670531746247,-0.041378831866162605,0.000571909837518635,0.17702344470797943,0.19023587665160097
